t,V_a,V_b,m,h,n,I_Na,I_K,I_L,I_syn_b,g_syn
86.37,-59.52939725,-69.14643196,0.09318378867,0.4561271735,0.389887369,-4.850862693,14.53339417,-1.542719176,0.3490660222,0.005047584491
86.38,-59.51079538,-69.13780448,0.09336721071,0.4560545262,0.3899151467,-4.877958529,14.55301525,-1.537138613,0.3472817008,0.005022409558
86.39,-59.49217456,-69.12918033,0.09355104376,0.455981085,0.3899434592,-4.905203922,14.57274176,-1.531552367,0.3455065115,0.004997360186
86.4,-59.47353441,-69.12055954,0.0937352915,0.4559068494,0.3899723065,-4.93260008,14.59257431,-1.525960323,0.3437404075,0.004972435748
86.41,-59.45487455,-69.11194215,0.09391995762,0.4558318189,0.3900016883,-4.960148225,14.61251355,-1.520362365,0.3419833426,0.004947635622
86.42,-59.43619458,-69.10332818,0.09410504588,0.455755993,0.3900316047,-4.987849598,14.63256012,-1.514758374,0.3402352705,0.004922959186
86.43,-59.4174941,-69.09471767,0.0942905601,0.4556793712,0.3900620553,-5.015705459,14.65271464,-1.509148231,0.3384961453,0.004898405825
86.44,-59.39877271,-69.08611065,0.09447650414,0.4556019529,0.3900930403,-5.043717084,14.67297779,-1.503531813,0.3367659213,0.004873974924
86.45,-59.38003,-69.07750715,0.09466288193,0.4555237376,0.3901245595,-5.071885768,14.69335023,-1.497909,0.3350445531,0.004849665872
86.46,-59.36126555,-69.06890719,0.09484969742,0.4554447247,0.3901566127,-5.100212824,14.71383262,-1.492279666,0.3333319954,0.004825478063
86.47,-59.34247896,-69.06031082,0.09503695466,0.4553649136,0.3901892001,-5.128699585,14.73442564,-1.486643687,0.3316282032,0.004801410891
86.48,-59.32366978,-69.05171806,0.09522465773,0.4552843037,0.3902223215,-5.157347402,14.75513,-1.481000934,0.3299331318,0.004777463754
86.49,-59.3048376,-69.04312894,0.09541281078,0.4552028943,0.3902559769,-5.186157646,14.77594638,-1.475351279,0.3282467365,0.004753636054
86.5,-59.28598197,-69.03454348,0.095601418,0.4551206847,0.3902901663,-5.215131709,14.79687549,-1.469694591,0.3265689732,0.004729927195
86.51,-59.26710246,-69.02596174,0.09579048367,0.4550376743,0.3903248898,-5.244271002,14.81791804,-1.464030739,0.3248997976,0.004706336585
86.52,-59.24819863,-69.01738372,0.0959800121,0.4549538624,0.3903601472,-5.273576958,14.83907477,-1.458359588,0.323239166,0.004682863633
86.53,-59.22927001,-69.00880946,0.09617000767,0.4548692481,0.3903959388,-5.30305103,14.86034641,-1.452681002,0.3215870346,0.004659507753
86.54,-59.21031615,-69.000239,0.09636047484,0.4547838308,0.3904322644,-5.332694694,14.8817337,-1.446994846,0.31994336,0.004636268362
86.55,-59.19133659,-68.99167236,0.09655141812,0.4546976097,0.3904691242,-5.362509446,14.90323741,-1.441300978,0.318308099,0.004613144877
86.56,-59.17233086,-68.98310957,0.09674284207,0.454610584,0.3905065183,-5.392496807,14.92485828,-1.435599259,0.3166812087,0.004590136721
86.57,-59.15329849,-68.97455066,0.09693475135,0.4545227528,0.3905444467,-5.422658317,14.94659711,-1.429889546,0.3150626463,0.004567243318
86.58,-59.13423898,-68.96599567,0.09712715066,0.4544341153,0.3905829096,-5.452995544,14.96845467,-1.424171693,0.3134523691,0.004544464097
86.59,-59.11515185,-68.95744461,0.09732004476,0.4543446707,0.390621907,-5.483510075,14.99043176,-1.418445556,0.3118503349,0.004521798488
86.6,-59.09603661,-68.94889753,0.09751343852,0.4542544179,0.3906614392,-5.514203525,15.01252919,-1.412710984,0.3102565016,0.004499245924
86.61,-59.07689276,-68.94035444,0.09770733684,0.4541633562,0.3907015063,-5.54507753,15.03474777,-1.406967828,0.3086708272,0.004476805841
86.62,-59.05771978,-68.93181539,0.0979017447,0.4540714846,0.3907421085,-5.576133755,15.05708834,-1.401215935,0.30709327,0.004454477679
86.63,-59.03851717,-68.92328039,0.09809666717,0.453978802,0.3907832459,-5.607373887,15.07955174,-1.395455151,0.3055237886,0.004432260879
86.64,-59.0192844,-68.91474948,0.09829210938,0.4538853075,0.3908249188,-5.638799642,15.10213881,-1.389685319,0.3039623417,0.004410154885
86.65,-59.00002094,-68.90622269,0.09848807654,0.4537910001,0.3908671273,-5.67041276,15.12485043,-1.383906281,0.3024088882,0.004388159146
86.66,-58.98072625,-68.89770004,0.09868457392,0.4536958786,0.3909098718,-5.70221501,15.14768746,-1.378117875,0.3008633873,0.004366273111
86.67,-58.9613998,-68.88918156,0.09888160689,0.4535999422,0.3909531525,-5.734208188,15.1706508,-1.372319939,0.2993257983,0.004344496233
86.68,-58.94204102,-68.8806673,0.09907918089,0.4535031895,0.3909969697,-5.766394118,15.19374135,-1.366512307,0.2977960807,0.004322827968
86.69,-58.92264937,-68.87215726,0.09927730144,0.4534056195,0.3910413236,-5.798774652,15.21696001,-1.360694812,0.2962741944,0.004301267773
86.7,-58.90322428,-68.86365148,0.09947597415,0.4533072311,0.3910862146,-5.831351673,15.24030772,-1.354867283,0.2947600993,0.004279815111
86.71,-58.88376517,-68.85514999,0.09967520469,0.4532080229,0.391131643,-5.864127093,15.26378541,-1.34902955,0.2932537556,0.004258469444
86.72,-58.86427145,-68.84665282,0.09987499883,0.4531079939,0.3911776092,-5.897102854,15.28739404,-1.343181436,0.2917551237,0.004237230239
86.73,-58.84474255,-68.83816,0.1000753624,0.4530071428,0.3912241136,-5.93028093,15.31113457,-1.337322765,0.290264164,0.004216096965
86.74,-58.82517786,-68.82967155,0.1002763015,0.4529054682,0.3912711565,-5.963663327,15.33500798,-1.331453358,0.2887808375,0.004195069094
86.75,-58.80557677,-68.8211875,0.1004778219,0.4528029689,0.3913187383,-5.997252081,15.35901526,-1.325573032,0.287305105,0.004174146099
86.76,-58.78593867,-68.81270789,0.1006799299,0.4526996436,0.3913668595,-6.031049265,15.38315743,-1.319681602,0.2858369278,0.004153327459
86.77,-58.76626294,-68.80423273,0.1008826317,0.4525954908,0.3914155205,-6.065056981,15.4074355,-1.313778882,0.2843762672,0.004132612652
86.78,-58.74654894,-68.79576206,0.1010859336,0.4524905091,0.3914647219,-6.09927737,15.43185051,-1.307864681,0.2829230848,0.00411200116
86.79,-58.72679602,-68.7872959,0.101289842,0.4523846972,0.391514464,-6.133712604,15.45640352,-1.301938806,0.2814773423,0.004091492469
86.8,-58.70700354,-68.77883429,0.1014943634,0.4522780535,0.3915647474,-6.168364894,15.48109559,-1.296001062,0.2800390018,0.004071086065
86.81,-58.68717084,-68.77037725,0.1016995044,0.4521705765,0.3916155727,-6.203236487,15.50592781,-1.290051251,0.2786080253,0.004050781438
86.82,-58.66729724,-68.7619248,0.1019052717,0.4520622648,0.3916669403,-6.238329664,15.53090128,-1.284089171,0.2771843752,0.004030578082
86.83,-58.64738206,-68.75347698,0.1021116721,0.4519531167,0.3917188509,-6.27364675,15.5560171,-1.278114619,0.275768014,0.00401047549
86.84,-58.62742462,-68.74503381,0.1023187125,0.4518431306,0.3917713052,-6.309190103,15.58127642,-1.272127386,0.2743589045,0.00399047316
86.85,-58.60742421,-68.73659532,0.1025264,0.4517323049,0.3918243036,-6.344962124,15.60668039,-1.266127263,0.2729570096,0.003970570592
86.86,-58.58738012,-68.72816153,0.1027347416,0.4516206379,0.3918778468,-6.380965254,15.63223016,-1.260114036,0.2715622923,0.003950767288
86.87,-58.56729163,-68.71973248,0.1029437446,0.4515081279,0.3919319356,-6.417201976,15.65792693,-1.254087488,0.270174716,0.003931062754
86.88,-58.547158,-68.7113082,0.1031534165,0.4513947731,0.3919865705,-6.453674813,15.68377189,-1.248047401,0.2687942441,0.003911456497
86.89,-58.5269785,-68.7028887,0.1033637645,0.4512805718,0.3920417524,-6.490386334,15.70976628,-1.24199355,0.2674208403,0.003891948026
86.9,-58.50675236,-68.69447401,0.1035747963,0.4511655221,0.392097482,-6.52733915,15.73591131,-1.235925709,0.2660544685,0.003872536855
86.91,-58.48647883,-68.68606417,0.1037865197,0.4510496222,0.39215376,-6.564535918,15.76220827,-1.229843648,0.2646950926,0.003853222496
86.92,-58.46615711,-68.67765919,0.1039989423,0.4509328701,0.3922105872,-6.601979342,15.78865841,-1.223747134,0.263342677,0.003834004469
86.93,-58.44578643,-68.66925911,0.1042120723,0.4508152638,0.3922679645,-6.63967217,15.81526304,-1.21763593,0.2619971859,0.003814882292
86.94,-58.42536598,-68.66086395,0.1044259176,0.4506968015,0.3923258927,-6.6776172,15.84202348,-1.211509795,0.260658584,0.003795855487
86.95,-58.40489495,-68.65247374,0.1046404865,0.4505774811,0.3923843726,-6.71581728,15.86894106,-1.205368485,0.259326836,0.003776923579
86.96,-58.3843725,-68.64408851,0.1048557872,0.4504573004,0.3924434052,-6.754275307,15.89601714,-1.19921175,0.2580019069,0.003758086094
86.97,-58.3637978,-68.63570827,0.1050718283,0.4503362575,0.3925029913,-6.792994229,15.9232531,-1.193039341,0.2566837617,0.003739342561
86.98,-58.34317,-68.62733306,0.1052886184,0.45021435,0.392563132,-6.831977047,15.95065034,-1.186850999,0.2553723659,0.003720692513
86.99,-58.32248822,-68.6189629,0.1055061662,0.4500915759,0.3926238282,-6.871226814,15.9782103,-1.180646466,0.2540676847,0.003702135481
87,-58.30175159,-68.61059782,0.1057244805,0.4499679329,0.3926850809,-6.91074664,16.0059344,-1.174425477,0.2527696839,0.003683671003
87.01,-58.28095921,-68.60223785,0.1059435705,0.4498434186,0.3927468912,-6.95053969,16.03382413,-1.168187764,0.2514783294,0.003665298618
87.02,-58.26011018,-68.59388301,0.1061634453,0.4497180307,0.3928092601,-6.990609186,16.06188097,-1.161933054,0.250193587,0.003647017865
87.03,-58.23920357,-68.58553332,0.1063841142,0.4495917669,0.3928721888,-7.030958408,16.09010645,-1.15566107,0.248915423,0.003628828287
87.04,-58.21823844,-68.57718881,0.1066055867,0.4494646246,0.3929356782,-7.071590697,16.1185021,-1.149371531,0.2476438037,0.003610729431
87.05,-58.19721384,-68.56884951,0.1068278724,0.4493366015,0.3929997297,-7.112509453,16.1470695,-1.143064151,0.2463786956,0.003592720842
87.06,-58.1761288,-68.56051545,0.1070509811,0.4492076949,0.3930643444,-7.153718142,16.17581023,-1.136738639,0.2451200653,0.003574802072
87.07,-58.15498233,-68.55218664,0.1072749229,0.4490779023,0.3931295235,-7.195220291,16.2047259,-1.130394699,0.2438678799,0.003556972673
87.08,-58.13377344,-68.54386312,0.1074997077,0.448947221,0.3931952682,-7.237019493,16.23381818,-1.124032032,0.2426221062,0.003539232197
87.09,-58.11250111,-68.5355449,0.107725346,0.4488156483,0.39326158,-7.279119409,16.26308873,-1.117650332,0.2413827114,0.003521580203
87.1,-58.0911643,-68.52723202,0.1079518481,0.4486831816,0.39332846,-7.321523768,16.29253925,-1.111249289,0.2401496629,0.003504016249
87.11,-58.06976196,-68.5189245,0.1081792247,0.4485498178,0.3933959096,-7.364236367,16.32217146,-1.104828587,0.2389229283,0.003486539895
87.12,-58.04829302,-68.51062236,0.1084074867,0.4484155543,0.3934639302,-7.407261079,16.35198713,-1.098387907,0.2377024752,0.003469150704
87.13,-58.0267564,-68.50232563,0.1086366449,0.4482803881,0.3935325234,-7.450601846,16.38198804,-1.091926921,0.2364882714,0.003451848243
87.14,-58.005151,-68.49403433,0.1088667108,0.4481443162,0.3936016904,-7.494262688,16.41217601,-1.085445299,0.235280285,0.003434632078
87.15,-57.98347568,-68.48574849,0.1090976955,0.4480073356,0.3936714328,-7.538247701,16.44255289,-1.078942703,0.2340784842,0.003417501779
87.16,-57.9617293,-68.47746813,0.1093296107,0.4478694432,0.3937417522,-7.582561059,16.47312055,-1.07241879,0.2328828372,0.003400456918
87.17,-57.93991071,-68.46919328,0.1095624682,0.4477306358,0.39381265,-7.627207017,16.50388092,-1.065873213,0.2316933127,0.003383497068
87.18,-57.91801872,-68.46092396,0.1097962799,0.4475909102,0.3938841281,-7.672189913,16.53483592,-1.059305615,0.2305098792,0.003366621806
87.19,-57.89605212,-68.4526602,0.1100310581,0.4474502631,0.3939561878,-7.717514169,16.56598755,-1.052715636,0.2293325055,0.00334983071
87.2,-57.8740097,-68.44440201,0.110266815,0.4473086912,0.3940288311,-7.763184293,16.5973378,-1.046102909,0.2281611607,0.00333312336
87.21,-57.8518902,-68.43614943,0.1105035635,0.447166191,0.3941020595,-7.809204883,16.62888874,-1.039467061,0.2269958139,0.003316499338
87.22,-57.82969237,-68.42790248,0.1107413162,0.4470227592,0.3941758749,-7.855580625,16.66064244,-1.032807711,0.2258364344,0.003299958228
87.23,-57.80741491,-68.41966118,0.1109800863,0.446878392,0.3942502791,-7.902316302,16.69260103,-1.026124474,0.2246829916,0.003283499618
87.24,-57.78505651,-68.41142556,0.1112198871,0.446733086,0.394325274,-7.949416788,16.72476665,-1.019416954,0.2235354552,0.003267123095
87.25,-57.76261584,-68.40319564,0.111460732,0.4465868374,0.3944008613,-7.996887058,16.75714152,-1.012684753,0.2223937949,0.003250828251
87.26,-57.74009154,-68.39497144,0.1117026349,0.4464396425,0.3944770432,-8.044732184,16.78972785,-1.005927462,0.2212579806,0.003234614677
87.27,-57.71748222,-68.38675298,0.1119456098,0.4462914973,0.3945538215,-8.092957343,16.82252793,-0.9991446667,0.2201279823,0.003218481969
87.28,-57.69478648,-68.3785403,0.1121896709,0.4461423981,0.3946311984,-8.141567815,16.85554407,-0.9923359445,0.2190037704,0.003202429723
87.29,-57.67200288,-68.37033341,0.1124348327,0.4459923408,0.3947091758,-8.19056899,16.88877863,-0.9855008654,0.2178853152,0.003186457539
87.3,-57.64912997,-68.36213234,0.1126811102,0.4458413214,0.394787756,-8.239966365,16.92223401,-0.9786389918,0.2167725872,0.003170565015
87.31,-57.62616626,-68.35393711,0.1129285182,0.4456893357,0.3948669411,-8.289765553,16.95591266,-0.9717498777,0.2156655571,0.003154751756
87.32,-57.60311023,-68.34574775,0.1131770722,0.4455363794,0.3949467333,-8.339972282,16.98981706,-0.9648330694,0.2145641956,0.003139017366
87.33,-57.57996035,-68.33756427,0.1134267878,0.4453824484,0.3950271349,-8.390592398,17.02394975,-0.9578881046,0.2134684739,0.003123361452
87.34,-57.55671504,-68.3293867,0.1136776809,0.4452275381,0.3951081483,-8.441631871,17.05831331,-0.9509145123,0.212378363,0.003107783622
87.35,-57.53337271,-68.32121507,0.1139297676,0.4450716441,0.3951897758,-8.493096794,17.09291038,-0.9439118131,0.2112938341,0.003092283486
87.36,-57.50993173,-68.31304939,0.1141830645,0.4449147618,0.3952720199,-8.544993389,17.12774362,-0.9368795184,0.2102148587,0.003076860658
87.37,-57.48639044,-68.30488969,0.1144375883,0.4447568866,0.3953548831,-8.597328011,17.16281577,-0.9298171305,0.2091414084,0.003061514751
87.38,-57.46274714,-68.29673599,0.1146933562,0.4445980137,0.3954383678,-8.650107149,17.19812962,-0.9227241424,0.2080734548,0.003046245383
87.39,-57.43900012,-68.28858831,0.1149503856,0.4444381383,0.3955224768,-8.70333743,17.23368798,-0.9156000374,0.2070109699,0.003031052171
87.4,-57.41514763,-68.28044669,0.1152086943,0.4442772554,0.3956072126,-8.757025624,17.26949376,-0.9084442889,0.2059539255,0.003015934735
87.41,-57.39118787,-68.27231113,0.1154683004,0.4441153601,0.3956925781,-8.811178647,17.3055499,-0.9012563605,0.2049022938,0.003000892698
87.42,-57.36711902,-68.26418166,0.1157292224,0.443952447,0.3957785759,-8.865803565,17.34185939,-0.8940357052,0.2038560472,0.002985925683
87.43,-57.34293922,-68.2560583,0.1159914789,0.4437885111,0.395865209,-8.920907599,17.3784253,-0.8867817655,0.202815158,0.002971033316
87.44,-57.31864658,-68.24794109,0.1162550892,0.443623547,0.3959524802,-8.976498125,17.41525073,-0.8794939733,0.2017795988,0.002956215226
87.45,-57.29423916,-68.23983003,0.1165200729,0.4434575492,0.3960403924,-9.032582684,17.45233887,-0.8721717492,0.2007493423,0.002941471041
87.46,-57.26971501,-68.23172515,0.1167864497,0.4432905122,0.3961289489,-9.089168983,17.48969296,-0.8648145026,0.1997243613,0.002926800393
87.47,-57.2450721,-68.22362647,0.1170542401,0.4431224303,0.3962181525,-9.1462649,17.5273163,-0.857421631,0.1987046289,0.002912202915
87.48,-57.2203084,-68.21553401,0.1173234647,0.4429532978,0.3963080066,-9.203878488,17.56521227,-0.8499925203,0.197690118,0.002897678242
87.49,-57.19542181,-68.2074478,0.1175941445,0.4427831087,0.3963985143,-9.262017983,17.60338429,-0.8425265441,0.1966808021,0.002883226012
87.5,-57.17041021,-68.19936786,0.1178663012,0.442611857,0.3964896789,-9.320691805,17.64183587,-0.8350230634,0.1956766544,0.002868845862
87.51,-57.14527142,-68.19129421,0.1181399566,0.4424395366,0.3965815039,-9.379908565,17.6805706,-0.8274814264,0.1946776485,0.002854537434
87.52,-57.12000323,-68.18322686,0.1184151331,0.4422661413,0.3966739927,-9.439677069,17.71959211,-0.8199009682,0.1936837581,0.002840300369
87.53,-57.09460337,-68.17516585,0.1186918535,0.4420916647,0.3967671488,-9.500006328,17.75890414,-0.8122810104,0.1926949569,0.002826134312
87.54,-57.06906954,-68.16711119,0.118970141,0.4419161002,0.3968609758,-9.560905558,17.79851047,-0.8046208608,0.1917112189,0.002812038908
87.55,-57.04339938,-68.15906291,0.1192500195,0.4417394412,0.3969554774,-9.622384187,17.83841498,-0.796919813,0.1907325182,0.002798013805
87.56,-57.01759049,-68.15102102,0.1195315132,0.441561681,0.3970506575,-9.684451864,17.87862164,-0.7891771459,0.1897588289,0.002784058653
87.57,-56.99164041,-68.14298555,0.1198146467,0.4413828127,0.3971465197,-9.747118464,17.91913448,-0.7813921238,0.1887901254,0.002770173103
87.58,-56.96554665,-68.13495652,0.1200994452,0.4412028291,0.3972430681,-9.810394091,17.95995762,-0.7735639955,0.1878263821,0.002756356807
87.59,-56.93930665,-68.12693394,0.1203859346,0.4410217232,0.3973403067,-9.874289092,18.00109528,-0.7656919941,0.1868675736,0.00274260942
87.6,-56.91291779,-68.11891784,0.120674141,0.4408394875,0.3974382395,-9.938814056,18.04255174,-0.7577753367,0.1859136746,0.002728930598
87.61,-56.88637741,-68.11090825,0.1209640913,0.4406561147,0.3975368708,-10.00397983,18.0843314,-0.7498132237,0.18496466,0.00271532
87.62,-56.8596828,-68.10290517,0.1212558128,0.4404715969,0.3976362049,-10.0697975,18.12643874,-0.7418048388,0.1840205048,0.002701777285
87.63,-56.83283116,-68.09490864,0.1215493335,0.4402859266,0.3977362461,-10.13627846,18.16887834,-0.733749348,0.183081184,0.002688302115
87.64,-56.80581967,-68.08691867,0.1218446818,0.4400990956,0.3978369989,-10.20343434,18.21165488,-0.7256458996,0.1821466729,0.002674894152
87.65,-56.77864541,-68.07893528,0.122141887,0.4399110959,0.3979384679,-10.27127708,18.25477313,-0.7174936235,0.1812169469,0.002661553062
87.66,-56.75130544,-68.0709585,0.1224409786,0.4397219191,0.3980406578,-10.33981889,18.29823797,-0.7092916308,0.1802919813,0.002648278511
87.67,-56.72379671,-68.06298833,0.1227419872,0.4395315569,0.3981435733,-10.40907231,18.34205439,-0.7010390131,0.1793717519,0.002635070166
87.68,-56.69611614,-68.05502481,0.1230449437,0.4393400006,0.3982472192,-10.47905015,18.3862275,-0.6927348424,0.1784562344,0.002621927699
87.69,-56.66826057,-68.04706796,0.1233498798,0.4391472414,0.3983516007,-10.54976559,18.43076249,-0.6843781699,0.1775454046,0.00260885078
87.7,-56.64022675,-68.03911779,0.1236568278,0.4389532702,0.3984567228,-10.62123209,18.47566471,-0.6759680261,0.1766392385,0.002595839083
87.71,-56.6120114,-68.03117432,0.1239658209,0.4387580779,0.3985625906,-10.69346348,18.52093958,-0.6675034198,0.1757377121,0.002582892281
87.72,-56.58361113,-68.02323757,0.1242768929,0.4385616551,0.3986692095,-10.76647394,18.56659269,-0.6589833379,0.1748408019,0.002570010052
87.73,-56.55502248,-68.01530757,0.1245900782,0.4383639922,0.398776585,-10.84027799,18.61262973,-0.6504067441,0.1739484839,0.002557192074
87.74,-56.52624193,-68.00738433,0.1249054121,0.4381650795,0.3988847226,-10.91489054,18.65905651,-0.6417725791,0.1730607349,0.002544438025
